Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    USA,     .,    .,     ., 2004, 2004, 14,   -99,  ARDY,       1,0.00085,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2004, 2004, 15,     1,  ARDY,       1,0.00590,0.00085,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2004, 2004, 16,     1,  ARDY,       1,0.01422,0.00675,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 17,     1,  ARDY,       1,0.02847,0.02097,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 18,     1,  ARDY,       1,0.04822,0.04944,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 19,     1,  ARDY,       1,0.07015,0.09766,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 20,     1,  ARDY,       1,0.08769,0.16781,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 21,     1,  ARDY,       1,0.09768,0.25550,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 22,     1,  ARDY,       1,0.10219,0.35318,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 23,     1,  ARDY,       1,0.10455,0.45537,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 24,     1,  ARDY,       1,0.10661,0.55992,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 25,     1,  ARDY,       1,0.10968,0.66653,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 26,     1,  ARDY,       1,0.11350,0.77621,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 27,     1,  ARDY,       1,0.11660,0.88971,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 28,     1,  ARDY,       1,0.11816,1.00631,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 29,     1,  ARDY,       1,0.11767,1.12447,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 30,     1,  ARDY,       1,0.11484,1.24214,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 31,     1,  ARDY,       1,0.10959,1.35698,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 32,     1,  ARDY,       1,0.10194,1.46657,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 33,     1,  ARDY,       1,0.09259,1.56851,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 34,     1,  ARDY,       1,0.08276,1.66110,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 35,     1,  ARDY,       1,0.07283,1.74386,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 36,     1,  ARDY,       1,0.06214,1.81669,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 37,     1,  ARDY,       1,0.05061,1.87883,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 38,     1,  ARDY,       1,0.03950,1.92944,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 39,     1,  ARDY,       1,0.02980,1.96894,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 40,     1,  ARDY,       1,0.02170,1.99874,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 41,     1,  ARDY,       1,0.01505,2.02044,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 42,     1,  ARDY,       1,0.00979,2.03549,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 43,     1,  ARDY,       1,0.00593,2.04528,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 44,     1,  ARDY,       1,0.00335,2.05121,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 45,     1,  ARDY,       1,0.00178,2.05456,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 46,     1,  ARDY,       1,0.00091,2.05634,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 47,     1,  ARDY,       1,0.00045,2.05725,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 48,     1,  ARDY,       1,0.00022,2.05770,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2004, 2004, 49,     1,  ARDY,       1,0.00020,2.05792,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2004, 2004, 50,    99,  ARDY,       1,0.00016,2.05812,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2005, 2005, 14,   -99,  ARDY,       1,0.00083,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2005, 2005, 15,     1,  ARDY,       1,0.00571,0.00083,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2005, 2005, 16,     1,  ARDY,       1,0.01366,0.00654,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 17,     1,  ARDY,       1,0.02779,0.02020,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 18,     1,  ARDY,       1,0.04782,0.04799,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 19,     1,  ARDY,       1,0.06993,0.09581,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 20,     1,  ARDY,       1,0.08734,0.16574,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 21,     1,  ARDY,       1,0.09743,0.25308,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 22,     1,  ARDY,       1,0.10282,0.35051,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 23,     1,  ARDY,       1,0.10583,0.45333,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 24,     1,  ARDY,       1,0.10737,0.55916,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 25,     1,  ARDY,       1,0.10932,0.66653,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 26,     1,  ARDY,       1,0.11264,0.77585,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 27,     1,  ARDY,       1,0.11605,0.88849,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 28,     1,  ARDY,       1,0.11835,1.00454,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 29,     1,  ARDY,       1,0.11838,1.12289,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 30,     1,  ARDY,       1,0.11548,1.24127,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 31,     1,  ARDY,       1,0.10994,1.35675,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 32,     1,  ARDY,       1,0.10238,1.46669,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 33,     1,  ARDY,       1,0.09324,1.56907,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 34,     1,  ARDY,       1,0.08309,1.66231,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 35,     1,  ARDY,       1,0.07272,1.74540,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 36,     1,  ARDY,       1,0.06206,1.81812,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 37,     1,  ARDY,       1,0.05105,1.88018,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 38,     1,  ARDY,       1,0.04026,1.93123,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 39,     1,  ARDY,       1,0.03051,1.97149,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 40,     1,  ARDY,       1,0.02216,2.00200,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 41,     1,  ARDY,       1,0.01531,2.02416,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 42,     1,  ARDY,       1,0.01001,2.03947,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 43,     1,  ARDY,       1,0.00616,2.04948,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 44,     1,  ARDY,       1,0.00351,2.05564,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 45,     1,  ARDY,       1,0.00185,2.05915,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 46,     1,  ARDY,       1,0.00093,2.06100,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 47,     1,  ARDY,       1,0.00047,2.06193,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 48,     1,  ARDY,       1,0.00024,2.06240,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2005, 2005, 49,     1,  ARDY,       1,0.00022,2.06264,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2005, 2005, 50,    99,  ARDY,       1,0.00018,2.06286,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2006, 2006, 14,   -99,  ARDY,       1,0.00081,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2006, 2006, 15,     1,  ARDY,       1,0.00565,0.00081,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2006, 2006, 16,     1,  ARDY,       1,0.01379,0.00646,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 17,     1,  ARDY,       1,0.02842,0.02025,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 18,     1,  ARDY,       1,0.04963,0.04867,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 19,     1,  ARDY,       1,0.07326,0.09830,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 20,     1,  ARDY,       1,0.09132,0.17156,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 21,     1,  ARDY,       1,0.10096,0.26288,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 22,     1,  ARDY,       1,0.10604,0.36384,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 23,     1,  ARDY,       1,0.10973,0.46988,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 24,     1,  ARDY,       1,0.11184,0.57961,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 25,     1,  ARDY,       1,0.11301,0.69145,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 26,     1,  ARDY,       1,0.11478,0.80446,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 27,     1,  ARDY,       1,0.11734,0.91924,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 28,     1,  ARDY,       1,0.11964,1.03658,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 29,     1,  ARDY,       1,0.12008,1.15622,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 30,     1,  ARDY,       1,0.11767,1.27630,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 31,     1,  ARDY,       1,0.11231,1.39397,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 32,     1,  ARDY,       1,0.10449,1.50628,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 33,     1,  ARDY,       1,0.09502,1.61077,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 34,     1,  ARDY,       1,0.08474,1.70579,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 35,     1,  ARDY,       1,0.07402,1.79053,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 36,     1,  ARDY,       1,0.06289,1.86455,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 37,     1,  ARDY,       1,0.05163,1.92744,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 38,     1,  ARDY,       1,0.04099,1.97907,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 39,     1,  ARDY,       1,0.03150,2.02006,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 40,     1,  ARDY,       1,0.02316,2.05156,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 41,     1,  ARDY,       1,0.01600,2.07472,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 42,     1,  ARDY,       1,0.01031,2.09072,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 43,     1,  ARDY,       1,0.00627,2.10103,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 44,     1,  ARDY,       1,0.00362,2.10730,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 45,     1,  ARDY,       1,0.00195,2.11092,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 46,     1,  ARDY,       1,0.00098,2.11287,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 47,     1,  ARDY,       1,0.00049,2.11385,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 48,     1,  ARDY,       1,0.00025,2.11434,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 2006, 2006, 49,     1,  ARDY,       1,0.00024,2.11459,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 2006, 2006, 50,    99,  ARDY,       1,0.00022,2.11483,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1940, 1940, 14,   -99,   ACY,       1,0.00568,0.00000,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 15,     1,   ACY,       1,0.01156,0.00568,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 16,     1,   ACY,       1,0.02430,0.01724,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 17,     1,   ACY,       1,0.04674,0.04154,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 18,     1,   ACY,       1,0.07717,0.08828,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 19,     1,   ACY,       1,0.10385,0.16545,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 20,     1,   ACY,       1,0.12376,0.26930,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 21,     1,   ACY,       1,0.13536,0.39306,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 22,     1,   ACY,       1,0.13942,0.52842,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 23,     1,   ACY,       1,0.14087,0.66784,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 24,     1,   ACY,       1,0.14048,0.80871,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 25,     1,   ACY,       1,0.13675,0.94919,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 26,     1,   ACY,       1,0.12998,1.08594,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 27,     1,   ACY,       1,0.12313,1.21592,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 28,     1,   ACY,       1,0.11659,1.33905,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 29,     1,   ACY,       1,0.10919,1.45564,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 30,     1,   ACY,       1,0.10082,1.56483,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 31,     1,   ACY,       1,0.09204,1.66565,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 32,     1,   ACY,       1,0.08315,1.75769,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 33,     1,   ACY,       1,0.07493,1.84084,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 34,     1,   ACY,       1,0.06740,1.91577,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 35,     1,   ACY,       1,0.05984,1.98317,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 36,     1,   ACY,       1,0.05224,2.04301,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 37,     1,   ACY,       1,0.04513,2.09525,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 38,     1,   ACY,       1,0.03856,2.14038,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 39,     1,   ACY,       1,0.03218,2.17894,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 40,     1,   ACY,       1,0.02601,2.21112,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 41,     1,   ACY,       1,0.02046,2.23713,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 42,     1,   ACY,       1,0.01560,2.25759,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 43,     1,   ACY,       1,0.01132,2.27319,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 44,     1,   ACY,       1,0.00767,2.28451,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 45,     1,   ACY,       1,0.00484,2.29218,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 46,     1,   ACY,       1,0.00283,2.29702,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 47,     1,   ACY,       1,0.00143,2.29985,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 48,     1,   ACY,       1,0.00058,2.30128,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 49,     1,   ACY,       1,0.00015,2.30186,      STAT,     vital,    USA_02,   .,    1
    USA,     .,    .,     ., 1940, 1940, 50,    99,   ACY,       1,      .,2.30201,      STAT,     vital,    USA_02,   .,    1
