Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,  ASFR1,  ASFR2,  ASFR3, ASFR3P,  ASFR4, ASFR4P, ASFR5P,   CPFR,  CPFR1,  CPFR2,  CPFR3, CPFR3P,  CPFR4, CPFR4P, CPFR5P,Collection,SourceType,   RefCode,Note,Split
    USA,     .,    .,     ., 1988, 1988, 43,     1,  ARDY,       1,0.00291,0.00045,0.00052,0.00055,0.00194,0.00041,0.00139,0.00098,1.91505,0.80273,0.62117,0.30483,0.49107,0.11364,0.18624,0.07260,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1988, 1988, 44,     1,  ARDY,       1,0.00159,0.00022,0.00025,0.00028,0.00112,0.00022,0.00084,0.00062,1.91796,0.80318,0.62169,0.30538,0.49301,0.11405,0.18763,0.07358,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1988, 1988, 45,     1,  ARDY,       1,0.00076,0.00009,0.00010,0.00012,0.00056,0.00011,0.00044,0.00033,1.91955,0.80340,0.62194,0.30566,0.49413,0.11427,0.18847,0.07420,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1988, 1988, 46,     1,  ARDY,       1,0.00035,0.00004,0.00004,0.00005,0.00027,0.00005,0.00022,0.00017,1.92031,0.80349,0.62204,0.30578,0.49469,0.11438,0.18891,0.07453,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1988, 1988, 47,     1,  ARDY,       1,0.00017,0.00002,0.00002,0.00002,0.00013,0.00002,0.00011,0.00009,1.92066,0.80353,0.62208,0.30583,0.49496,0.11443,0.18913,0.07470,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1988, 1988, 48,     1,  ARDY,       1,0.00009,0.00001,0.00001,0.00001,0.00007,0.00001,0.00006,0.00005,1.92083,0.80355,0.62210,0.30585,0.49509,0.11445,0.18924,0.07479,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1988, 1988, 49,     1,  ARDY,       1,0.00004,0.00000,0.00001,0.00001,0.00004,0.00000,0.00003,0.00003,1.92092,0.80356,0.62211,0.30586,0.49516,0.11446,0.18930,0.07484,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1988, 1988, 50,    99,  ARDY,       1,0.00003,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,1.92096,0.80356,0.62212,0.30587,0.49520,0.11446,0.18933,0.07487,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1989, 1989, 14,   -99,  ARDY,       1,0.00182,0.00171,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1989, 1989, 15,     1,  ARDY,       1,0.01241,0.01208,0.00048,0.00001,0.00001,0.00000,0.00000,0.00000,0.00182,0.00171,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1989, 1989, 16,     1,  ARDY,       1,0.02542,0.02303,0.00225,0.00014,0.00014,0.00000,0.00000,0.00000,0.01423,0.01379,0.00053,0.00001,0.00001,0.00000,0.00000,0.00000,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 17,     1,  ARDY,       1,0.04499,0.03817,0.00607,0.00070,0.00075,0.00005,0.00005,0.00000,0.03965,0.03682,0.00278,0.00015,0.00015,0.00000,0.00000,0.00000,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 18,     1,  ARDY,       1,0.06592,0.05162,0.01203,0.00202,0.00228,0.00024,0.00026,0.00002,0.08464,0.07499,0.00885,0.00085,0.00090,0.00005,0.00005,0.00000,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 19,     1,  ARDY,       1,0.08415,0.05971,0.01929,0.00433,0.00515,0.00072,0.00082,0.00010,0.15056,0.12661,0.02088,0.00287,0.00318,0.00029,0.00031,0.00002,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 20,     1,  ARDY,       1,0.09764,0.06122,0.02677,0.00762,0.00964,0.00167,0.00202,0.00035,0.23471,0.18632,0.04017,0.00720,0.00833,0.00101,0.00113,0.00012,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 21,     1,  ARDY,       1,0.10719,0.05847,0.03347,0.01142,0.01525,0.00301,0.00383,0.00082,0.33235,0.24754,0.06694,0.01482,0.01797,0.00268,0.00315,0.00047,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 22,     1,  ARDY,       1,0.11409,0.05496,0.03849,0.01486,0.02064,0.00437,0.00578,0.00141,0.43954,0.30601,0.10041,0.02624,0.03322,0.00569,0.00698,0.00129,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 23,     1,  ARDY,       1,0.11803,0.05222,0.04122,0.01724,0.02460,0.00540,0.00736,0.00196,0.55363,0.36097,0.13890,0.04110,0.05386,0.01006,0.01276,0.00270,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 24,     1,  ARDY,       1,0.11962,0.05033,0.04216,0.01865,0.02713,0.00606,0.00848,0.00242,0.67166,0.41319,0.18012,0.05834,0.07846,0.01546,0.02012,0.00466,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 25,     1,  ARDY,       1,0.12088,0.04919,0.04252,0.01972,0.02916,0.00657,0.00944,0.00287,0.79128,0.46352,0.22228,0.07699,0.10559,0.02152,0.02860,0.00708,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 26,     1,  ARDY,       1,0.12194,0.04799,0.04282,0.02072,0.03113,0.00709,0.01041,0.00332,0.91216,0.51271,0.26480,0.09671,0.13475,0.02809,0.03804,0.00995,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 27,     1,  ARDY,       1,0.12198,0.04593,0.04306,0.02157,0.03299,0.00762,0.01142,0.00380,1.03410,0.56070,0.30762,0.11743,0.16588,0.03518,0.04845,0.01327,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 28,     1,  ARDY,       1,0.11920,0.04243,0.04252,0.02196,0.03427,0.00804,0.01231,0.00427,1.15608,0.60663,0.35068,0.13900,0.19887,0.04280,0.05987,0.01707,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 29,     1,  ARDY,       1,0.11238,0.03736,0.04050,0.02168,0.03453,0.00821,0.01285,0.00464,1.27528,0.64906,0.39320,0.16096,0.23314,0.05084,0.07218,0.02134,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 30,     1,  ARDY,       1,0.10285,0.03160,0.03729,0.02094,0.03396,0.00815,0.01302,0.00487,1.38766,0.68642,0.43370,0.18264,0.26767,0.05905,0.08503,0.02598,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 31,     1,  ARDY,       1,0.09301,0.02630,0.03369,0.01998,0.03302,0.00799,0.01304,0.00505,1.49051,0.71802,0.47099,0.20358,0.30163,0.06720,0.09805,0.03085,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 32,     1,  ARDY,       1,0.08306,0.02166,0.02978,0.01868,0.03163,0.00773,0.01295,0.00522,1.58352,0.74432,0.50468,0.22356,0.33465,0.07519,0.11109,0.03590,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 33,     1,  ARDY,       1,0.07195,0.01744,0.02527,0.01679,0.02924,0.00720,0.01245,0.00525,1.66658,0.76598,0.53446,0.24224,0.36628,0.08292,0.12404,0.04112,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 34,     1,  ARDY,       1,0.06078,0.01398,0.02072,0.01452,0.02608,0.00646,0.01156,0.00510,1.73853,0.78342,0.55973,0.25903,0.39552,0.09012,0.13649,0.04637,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 35,     1,  ARDY,       1,0.05055,0.01123,0.01663,0.01218,0.02269,0.00566,0.01051,0.00485,1.79931,0.79740,0.58045,0.27355,0.42160,0.09658,0.14805,0.05147,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 36,     1,  ARDY,       1,0.04118,0.00886,0.01306,0.00988,0.01925,0.00485,0.00937,0.00452,1.84986,0.80863,0.59708,0.28573,0.44429,0.10224,0.15856,0.05632,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 37,     1,  ARDY,       1,0.03264,0.00680,0.00996,0.00773,0.01589,0.00405,0.00816,0.00411,1.89104,0.81749,0.61014,0.29561,0.46354,0.10709,0.16793,0.06084,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 38,     1,  ARDY,       1,0.02486,0.00504,0.00725,0.00574,0.01257,0.00322,0.00683,0.00361,1.92368,0.82429,0.62010,0.30334,0.47943,0.11114,0.17609,0.06495,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 39,     1,  ARDY,       1,0.01798,0.00358,0.00497,0.00403,0.00942,0.00238,0.00539,0.00301,1.94854,0.82933,0.62735,0.30908,0.49200,0.11436,0.18292,0.06856,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 40,     1,  ARDY,       1,0.01230,0.00240,0.00319,0.00269,0.00671,0.00165,0.00402,0.00237,1.96652,0.83291,0.63232,0.31311,0.50142,0.11674,0.18831,0.07157,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 41,     1,  ARDY,       1,0.00811,0.00153,0.00194,0.00174,0.00464,0.00111,0.00290,0.00179,1.97882,0.83531,0.63551,0.31580,0.50813,0.11839,0.19233,0.07394,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 42,     1,  ARDY,       1,0.00520,0.00094,0.00113,0.00108,0.00313,0.00073,0.00205,0.00132,1.98693,0.83684,0.63745,0.31754,0.51277,0.11950,0.19523,0.07573,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 43,     1,  ARDY,       1,0.00312,0.00052,0.00061,0.00061,0.00199,0.00045,0.00138,0.00093,1.99213,0.83778,0.63858,0.31862,0.51590,0.12023,0.19728,0.07705,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 44,     1,  ARDY,       1,0.00173,0.00025,0.00030,0.00031,0.00118,0.00025,0.00087,0.00062,1.99525,0.83830,0.63919,0.31923,0.51789,0.12068,0.19866,0.07798,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 45,     1,  ARDY,       1,0.00087,0.00011,0.00013,0.00015,0.00064,0.00012,0.00049,0.00037,1.99698,0.83855,0.63949,0.31954,0.51907,0.12093,0.19953,0.07860,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 46,     1,  ARDY,       1,0.00039,0.00005,0.00005,0.00006,0.00029,0.00005,0.00023,0.00018,1.99785,0.83866,0.63962,0.31969,0.51971,0.12105,0.20002,0.07897,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 47,     1,  ARDY,       1,0.00017,0.00002,0.00002,0.00002,0.00013,0.00002,0.00011,0.00009,1.99824,0.83871,0.63967,0.31975,0.52000,0.12110,0.20025,0.07915,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 48,     1,  ARDY,       1,0.00009,0.00001,0.00001,0.00001,0.00007,0.00001,0.00006,0.00005,1.99841,0.83873,0.63969,0.31977,0.52013,0.12112,0.20036,0.07924,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1989, 1989, 49,     1,  ARDY,       1,0.00005,0.00001,0.00001,0.00001,0.00004,0.00000,0.00003,0.00003,1.99850,0.83874,0.63970,0.31978,0.52020,0.12113,0.20042,0.07929,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1989, 1989, 50,    99,  ARDY,       1,0.00003,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,1.99855,0.83875,0.63971,0.31979,0.52024,0.12113,0.20045,0.07932,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1990, 1990, 14,   -99,  ARDY,       1,0.00182,0.00171,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1990, 1990, 15,     1,  ARDY,       1,0.01253,0.01217,0.00052,0.00000,0.00000,0.00000,0.00000,0.00000,0.00182,0.00171,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,       ODE,  estimate,    USA_01,   .,    2
    USA,     .,    .,     ., 1990, 1990, 16,     1,  ARDY,       1,0.02613,0.02358,0.00239,0.00016,0.00016,0.00000,0.00000,0.00000,0.01435,0.01388,0.00057,0.00000,0.00000,0.00000,0.00000,0.00000,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 17,     1,  ARDY,       1,0.04741,0.03985,0.00670,0.00081,0.00087,0.00006,0.00006,0.00000,0.04048,0.03746,0.00296,0.00016,0.00016,0.00000,0.00000,0.00000,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 18,     1,  ARDY,       1,0.07062,0.05471,0.01334,0.00228,0.00257,0.00027,0.00029,0.00002,0.08789,0.07731,0.00966,0.00097,0.00103,0.00006,0.00006,0.00000,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 19,     1,  ARDY,       1,0.08960,0.06318,0.02079,0.00471,0.00563,0.00080,0.00092,0.00012,0.15851,0.13202,0.02300,0.00325,0.00360,0.00033,0.00035,0.00002,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 20,     1,  ARDY,       1,0.10175,0.06371,0.02773,0.00802,0.01031,0.00190,0.00229,0.00039,0.24811,0.19520,0.04379,0.00796,0.00923,0.00113,0.00127,0.00014,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 21,     1,  ARDY,       1,0.11002,0.05975,0.03395,0.01187,0.01631,0.00356,0.00444,0.00088,0.34986,0.25891,0.07152,0.01598,0.01954,0.00303,0.00356,0.00053,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 22,     1,  ARDY,       1,0.11596,0.05590,0.03906,0.01548,0.02099,0.00399,0.00551,0.00152,0.45988,0.31866,0.10547,0.02785,0.03585,0.00659,0.00800,0.00141,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 23,     1,  ARDY,       1,0.11887,0.05325,0.04196,0.01811,0.02366,0.00338,0.00555,0.00217,0.57584,0.37456,0.14453,0.04333,0.05684,0.01058,0.01351,0.00293,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 24,     1,  ARDY,       1,0.12035,0.05123,0.04270,0.01964,0.02641,0.00405,0.00677,0.00272,0.69471,0.42781,0.18649,0.06144,0.08050,0.01396,0.01906,0.00510,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 25,     1,  ARDY,       1,0.12271,0.05004,0.04276,0.02050,0.02991,0.00622,0.00941,0.00319,0.81506,0.47904,0.22919,0.08108,0.10691,0.01801,0.02583,0.00782,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 26,     1,  ARDY,       1,0.12477,0.04921,0.04309,0.02113,0.03248,0.00773,0.01135,0.00362,0.93777,0.52908,0.27195,0.10158,0.13682,0.02423,0.03524,0.01101,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 27,     1,  ARDY,       1,0.12495,0.04754,0.04352,0.02185,0.03390,0.00801,0.01205,0.00404,1.06254,0.57829,0.31504,0.12271,0.16930,0.03196,0.04659,0.01463,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 28,     1,  ARDY,       1,0.12242,0.04406,0.04322,0.02239,0.03514,0.00831,0.01275,0.00444,1.18749,0.62583,0.35856,0.14456,0.20320,0.03997,0.05864,0.01867,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 29,     1,  ARDY,       1,0.11557,0.03881,0.04136,0.02217,0.03539,0.00844,0.01322,0.00478,1.30991,0.66989,0.40178,0.16695,0.23834,0.04828,0.07139,0.02311,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 30,     1,  ARDY,       1,0.10600,0.03289,0.03826,0.02138,0.03485,0.00840,0.01347,0.00507,1.42548,0.70870,0.44314,0.18912,0.27373,0.05672,0.08461,0.02789,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 31,     1,  ARDY,       1,0.09646,0.02751,0.03479,0.02054,0.03415,0.00829,0.01361,0.00532,1.53148,0.74159,0.48140,0.21050,0.30858,0.06512,0.09808,0.03296,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 32,     1,  ARDY,       1,0.08669,0.02278,0.03102,0.01941,0.03289,0.00801,0.01348,0.00547,1.62794,0.76910,0.51619,0.23104,0.34273,0.07341,0.11169,0.03828,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 33,     1,  ARDY,       1,0.07520,0.01833,0.02652,0.01748,0.03035,0.00743,0.01287,0.00544,1.71463,0.79188,0.54721,0.25045,0.37562,0.08142,0.12517,0.04375,       ODE,  estimate,    USA_01,   .,    0
    USA,     .,    .,     ., 1990, 1990, 34,     1,  ARDY,       1,0.06327,0.01455,0.02178,0.01505,0.02695,0.00666,0.01190,0.00524,1.78983,0.81021,0.57373,0.26793,0.40597,0.08885,0.13804,0.04919,       ODE,  estimate,    USA_01,   .,    0
